"tract","zipcode","approx_loc","county","region","ACS2024Pop","CIscore","CIscoreP","ozone","ozoneP","pm","pmP","diesel","dieselP","pest","pestP","RSEIhaz","RSEIhazP","traffic","trafficP","drink","drinkP","lead","leadP","cleanups","cleanupsP","gwthreats","gwthreatsP","haz","hazP","iwb","iwbP","swis","swisP","SmATS","SmATSP","Pollution","PollutionS","PollutionP","asthma","asthmaP","lbw","lbwP","cvd","cvdP","diabetes","diabetesP","edu","eduP","ling","lingP","pov","povP","unemp","unempP","housingB","housingBP","PopChar","PopCharSco","PopCharP","pop_und10","pop_10_64","pop_ov64","hisp","white","black","amind","asian","pacisl","othmult"
6037128601,91401,"Van Nuys","Los Angeles","LA Area",5042,38.9825746432595,73.4196833831507,0.05502950571,75.9609048978695,10.20440779,71.7329233472436,0.067348486,52.5228097174893,0,0,621.738993333333,56.3223459376033,213.982,19.62185335825,34.60056492,38.0345168736946,77.8063172933269,81.2777284826974,1,15.9619450317125,7.5,39.8180751173709,0.21,28.6721504112808,4,39.2054364871929,5,69.9201741654572,329.85,94.0727436012573,48.936674929808,5.93937998797077,65.0999341093784,35.46,50.1818582607737,3.96,16.9675090252708,17.68,73.2378854625551,10,30.8599779492834,21.8260869565217,71.5873721654068,18.6385737439222,85.9846669861045,45.9797498511019,84.9795376617631,10.105680317041,82.7122038046501,33.371757925072,95.3991130820399,63.4721932072318,6.56340808673839,71.5155540794863,11.9,82.23,5.87,56.66,32.73,2.2,0,3.31,0,5.1
6037128602,91401,"Van Nuys","Los Angeles","LA Area",2725,18.5772501116948,34.7614303110816,0.05443862303,74.445420601801,10.29004802,72.8530639139029,0.029916847,23.5792019347037,0,0,658.613321966667,57.2814463675449,375.891,43.4428932615148,34.60056492,38.0345168736946,57.847728262752,59.3833185448092,0.1,1.94805194805195,1.8,13.8057511737089,0.02,2.16216216216216,4,39.2054364871929,1.25,35.3047895500726,126.2,74.6407723394701,40.0331531059786,4.85877123351896,40.731385899407,35.2,49.3442080899372,3.39,9.5442238267148,17.58,72.874449339207,8.6,13.561190738699,4.01174168297456,18.9528679413072,1.91235059760956,14.5903210349784,17.6838235294118,32.0650370534233,6.27283800243605,52.7978640560685,21.09375,69.689578713969,36.9750758792944,3.82344613871442,30.8092549540573,12.22,69.17,18.61,24.51,55.52,8.88,0.04,4.29,0,6.75
6037128703,91423,"Sherman Oaks","Los Angeles","LA Area",3429,27.7888553649945,55.3083139599247,0.05346286666,71.5791785635844,9.661349827,65.3305512848671,0.132037333,76.8714960976146,0,0,669.8766683,57.579098225113,1479.626,91.4917005606244,34.60056492,38.0345168736946,31.8752081714222,31.4884649511979,0,0,4,27.2447183098592,0.185,24.4535840188014,4,39.2054364871929,0,0,35.25,28.480017961383,42.66368147846,5.17803500850398,47.9024818800791,25.06,24.6776149013557,6.76,74.966155234657,13.76,49.2290748898678,8.1,9.42668136714443,8.1501521812648,38.4726545131169,2.47285886610374,19.2980354575946,38.4707646176912,75.3456476053534,19.9409780775717,98.7651574146179,28.5276073619632,89.2350332594235,51.8990936241388,5.36667969980048,54.3673198272999,7.93,72.12,19.95,13.04,57.25,13.5,0,2.92,0,13.3
6037128704,91423,"Sherman Oaks","Los Angeles","LA Area",2564,18.1638634644881,33.5547437174803,0.05347363997,71.6011421041072,9.93863496,68.3285745662201,0.122944971,74.9587776189953,0,0,679.0806681,57.8547017969353,1465.135,91.2498625920633,34.60056492,38.0345168736946,49.9011879649162,51.120230700976,0,0,6.8,36.781103286385,0.285,36.6392479435958,4,39.2054364871929,0,0,24.9,19.6340368208352,45.1100852176387,5.47495181847964,54.9527783878761,22.72,20.1366692383996,5.13,39.2148014440433,12.73,41.8832599118943,8.9,16.5490628445424,3.69989722507708,17.3743886171632,3.40798442064265,26.8687110685194,12.4409448818898,18.5709545404269,9.91831971995333,81.8889754143954,12.5,28.9024390243902,32.0835210463495,3.31762982884699,22.9049042400089,6.32,77.57,16.11,14.08,62.56,7.33,0.2,9.24,0,6.59
6037128801,91411,"Van Nuys","Los Angeles","LA Area",3827,25.7097262100849,51.4336322373519,0.05429544106,74.0720404129146,10.03213313,69.3498792005271,0.086191657,62.1083873804551,0,0,610.3013509,56.1018630801455,1282.904,87.578322523909,34.60056492,38.0345168736946,40.462899936444,40.9605146406389,1,15.9619450317125,1.5,12.7347417840376,0.16,22.1739130434783,10,78.5154208050183,0.5,19.6480406386067,43.8,35.1032779524023,45.9136458568713,5.57247891828004,57.1930595211948,39.22,57.5002755428194,3.95,16.798285198556,16.69,68.4911894273128,7,4.47629547960309,1.88796038378211,7.54779902178746,5.93869731800766,44.034499281265,24.3532793310687,48.5786970467869,12.235031610264,90.3882523083769,21.5736040609137,71.5410199556541,44.6172824674234,4.61369645127707,43.1750249086682,5.23,78.42,16.36,18.74,58.14,8.62,0.63,10.48,0,3.4
6037128802,91411,"Van Nuys","Los Angeles","LA Area",4457,27.4186778397513,54.6330122882763,0.05423536586,73.8524050076872,9.868498978,67.6586865802767,0.053331165,43.0141804990656,0,0,628.073343933333,56.4987322235696,479.269,55.2709684511377,34.60056492,38.0345168736946,35.865349253117,35.9139307897072,0.1,1.94805194805195,6.75,36.6784037558685,0.2,27.262044653349,10,78.5154208050183,0.5,19.6480406386067,115.3,71.519982038617,43.9409485820678,5.33305523996315,51.5154842960685,41.71,62.9009148021603,5.87,56.4417870036101,16.88,69.3392070484581,7.6,6.52701212789416,7.02590056564454,34.0929301911961,3.90445567294442,30.6780067081936,25.9142921247476,52.096007078863,10.8566916699566,85.6602514184003,16.793893129771,50.6541019955654,49.7192448619872,5.14127017366893,51.3561386029005,10.48,69.26,20.26,26.74,45.19,7.83,0,16.94,0,3.3
6037128910,91403,"Sherman Oaks","Los Angeles","LA Area",4495,26.9589330729151,53.8248643861397,0.05362844038,71.8976499011641,9.608138858,64.6936086097079,0.125634891,75.508409365725,0,0,651.4726766,57.0609635100871,2337.859,98.537979553699,34.60056492,38.0345168736946,41.1380037748418,41.6149068322981,1,15.9619450317125,2.25,16.9454225352113,0.735,64.3125734430082,9,73.4274263809026,0,0,69.9,53.2891782667265,49.7199220903958,6.03444166753733,66.9887985943334,30.96,40.1961864873801,4.76,31.1710288808664,16.23,66.1563876651982,8,8.79823594266814,3.84029259372143,18.1747443308137,8.91246684350133,59.5471969333972,22.0467185761958,43.2031854883309,10.7170393215112,85.1373901435087,15.2406417112299,43.0709534368071,43.2035769052999,4.46751075877367,40.9609210671981,9.19,75.77,15.04,27.36,52.39,3.47,0,10.21,0,6.56
6037131021,91335,"Reseda","Los Angeles","LA Area",3202,41.0711651185318,76.5637108380383,0.05848542537,83.472435756644,10.82422549,81.8032066769163,0.062941443,49.79663625371,0,0,219.513333633333,37.3387719104839,402.18,46.9935143453886,34.60056492,38.0345168736946,77.1867991407789,80.6122448979592,2.6,27.7257626094835,4.55,28.9906103286385,0.3,38.5428907168038,3,28.5067084857989,3.75,61.5203193033382,42.25,34.0031432420296,47.020356931016,5.70679898836385,59.9055567757523,43.23,67.2765347735038,4.96,35.2324007220217,18.04,75.4735682819383,13.6,77.7398015435502,23.3119763430261,73.6883059137394,20.0787401574803,87.949209391471,48.4072454715803,87.4903218670501,7.3007367716008,63.3329625097341,19.6059113300493,63.8691796008869,69.5982860934149,7.19688308669638,80.6819439831728,14.49,74.33,11.18,53.34,21.33,6.81,0,12.27,4.34,1.91
6037131022,91335,"Reseda","Los Angeles","LA Area",2874,32.5181492352069,63.3676519428761,0.05823986429,82.9453107840984,11.00011887,84.0544695804964,0.032320421,25.5908541277344,0,0,219.7696711,37.3497960533569,50.447,1.16521930306695,34.60056492,38.0345168736946,65.0529904782612,66.9920141969831,1.1,16.5357897916037,3,22.4765258215962,0.22,29.2126909518214,3,28.5067084857989,0.5,19.6480406386067,10.3,7.5101032779524,34.8937850192514,4.23501287623567,26.8394465187788,44.27,69.9217458393034,5.88,56.9494584837545,17.98,75.1211453744493,12.5,65.4244762954796,40.4690618762475,92.8190306803024,38.1443298969072,98.4307618591279,40.9613375130616,78.7965932972016,6.93717277486911,59.6729335854934,23.7864077669903,78.5587583148559,74.2549110228215,7.67840622579428,86.9810694121554,13.01,78.01,8.98,62.11,10.58,5.57,0.8,17.61,0,3.34
6037131023,91335,"Reseda","Los Angeles","LA Area",2615,35.783332518645,69.0246872578324,0.05796934852,82.3852405007687,11.00011887,84.0544695804964,0.040465333,32.7030889304166,0,0,221.103332533333,37.4600374820858,225.182,21.2267780587007,34.60056492,38.0345168736946,82.3582607837311,86.2688553682343,4.25,36.9676834793114,9,43.6473004694836,0.32,40.3642773207991,8,67.485624673288,0.2,7.65602322206096,27.2,21.8343062415806,43.95303864434,5.33452259494826,51.559411377114,44.27,69.9217458393034,5.86,56.2951263537906,17.98,75.1211453744493,11.7,55.0496141124587,21.7590238942552,71.4650955980436,16.2064825930372,81.7680881648299,21.6443594646271,42.2630240017697,5.50343964978111,44.0649682945823,28.2424242424242,88.6474501108647,64.8693165770093,6.7078790804132,73.7296579209565,9.33,79.62,11.05,58.7,17.28,2.79,0,17.93,0,3.29
6037131024,91335,"Reseda","Los Angeles","LA Area",3679,40.3558534098678,75.4455883980959,0.05740226252,81.0015374478366,11.05878803,84.6365034043488,0.054424945,43.8496207540948,0,0,225.2879944,37.8348583397641,247.762,24.5135759041442,34.60056492,38.0345168736946,70.4282861083026,73.114463176575,7,48.7466022349743,11.3,50.5281690140845,0.52,53.7250293772033,8,67.485624673288,2,46.9339622641509,97.75,65.7386618769645,50.4242035161863,6.11991937954451,68.6909729848452,44.27,69.9217458393034,5.7,52.8203971119134,17.98,75.1211453744493,11.2,48.4233737596472,18.2536546819439,65.5180080035571,9.27092709270927,60.9487302347868,32.4515953095173,65.6675146554585,7.4487895716946,64.5566803871398,22.0183486238532,73.1485587583148,63.7697819645899,6.59418056139023,71.9805158861951,6.5,75.4,18.1,58.71,18.7,9.13,0,10.44,0,3.02
6037131100,91406,"Van Nuys","Los Angeles","LA Area",3051,33.2612820620434,64.6296911325141,0.0584269621,83.3296727432462,10.65470214,79.2005271249725,0.063427155,50.1154226668132,0,0,252.037668833333,39.6317936280454,435.145,50.8189513026272,34.60056492,38.0345168736946,67.6573775952037,70.2196095829636,5.25,41.5584415584416,0,0,0.475,50.8930669800235,3,28.5067084857989,0.25,9.32510885341074,123.95,74.1019308486754,45.6339443116608,5.538531908954,56.4462991434219,29.81,37.2533891766781,7.49,85.807761732852,18.47,78.3149779735683,10.3,35.148842337376,18.3609493954322,65.7069808803913,5.87677725118483,43.6990896022999,25.0576226539348,50.1050768720274,6.35374928448769,53.7545889420403,21.6589861751152,71.840354767184,58.0762305089536,6.00543295747213,63.4340750581202,6.16,80.43,13.41,45.3,43.3,0.03,0,8.65,0,2.72
6037131200,91325,"Northridge","Los Angeles","LA Area",3585,25.1527374659845,50.3708623934462,0.05852889224,83.5712716889963,10.78195324,81.2101910828026,0.023112754,17.8960096735187,0,0,243.380004866667,39.0254657700364,194.239,16.7088051005826,34.60056492,38.0345168736946,72.8461437601169,75.8207630878438,0,0,0,0,0.185,24.4535840188014,3,28.5067084857989,0,0,41.65,33.4530758868433,34.1563279615365,4.14550868133762,25.0603997364375,40.28,59.5392924060399,7.69,88.2333032490975,18.08,75.9030837004405,11.2,48.4233737596472,8.90826383623958,41.2183192530013,11.8454935622318,70.3521801629133,19.6117613474165,37.0423625705121,4.46808510638298,31.7054177327845,20.1646090534979,66.3192904656319,58.6761386578874,6.06746708292227,64.2975755562936,12.58,69.79,17.63,34.48,50.15,3.93,0,9.23,0,2.2
6037131300,91335,"Reseda","Los Angeles","LA Area",4668,37.5364401965036,71.4048488874128,0.0585856364,83.6920711618713,10.85062531,82.1106962442346,0.029901152,23.5462240299,0,0,235.091667166667,38.4191379120273,186.213,15.4776299879081,34.60056492,38.0345168736946,92.738874922569,96.2954747116238,2.25,26.2609483539716,5.55,33.0692488262911,0.125,17.37955346651,0,0,2.5,52.8120464441219,51.5,41.2550516389762,40.95224861732,4.97032064906312,43.2242477487371,43.84,68.7644659980161,7.19,81.8592057761733,17.99,75.1762114537445,13.6,77.7398015435502,31.7387000989772,85.5380168963984,6.06319385140905,44.6813608049832,28.8817204301075,58.7877447185046,9.56052428681573,79.9199021025698,25.1046025104602,81.9844789356984,73.033610942251,7.55211642202179,85.3979851655043,11.42,76.31,12.28,70.72,12.77,2.63,0.02,12.92,0,0.94
6037131400,91335,"Reseda","Los Angeles","LA Area",5932,34.1910224257337,66.2902690136167,0.05854823268,83.6261805403031,10.85062531,82.1106962442346,0.038243627,30.691436737386,0,0,226.250338233333,37.9120273398743,204.221,18.0499065626031,34.60056492,38.0345168736946,62.8744228186405,64.9401064773736,2.85,28.5261250377529,9.75,45.1584507042254,0.27,34.9471210340776,3,28.5067084857989,5,69.9201741654572,101.6,67.1082173327346,44.8452279401806,5.44280643844188,54.140127388535,44.16,69.4367904772402,5.91,57.3217509025271,17.98,75.1211453744493,11.5,52.2491730981257,14.8860398860399,58.4481991996443,10.2564102564103,65.1293723047437,30.3067059435107,61.8736865390997,4.35215946843854,30.2925798197797,22.3140495867769,74.0909090909091,60.7495821769604,6.28187366433733,67.2866157422783,11.94,73.25,14.82,57.94,22.32,1.67,0.46,12.47,0,5.14
6037131600,91335,"Reseda","Los Angeles","LA Area",5289,33.1240567838522,64.3861397099524,0.05788573385,82.242477487371,10.6635039,79.3323083681089,0.034145216,27.1847861932505,0,0,210.868995666667,36.7324440524749,211.632,19.3580301198197,34.60056492,38.0345168736946,81.5547736494696,85.4370008873114,2.5,27.5143461189973,0.3,2.99295774647887,0.465,50.2115158636898,3,28.5067084857989,0,0,39.4,31.8365514144589,38.5302458668039,4.67636535504572,36.8108939160993,43.88,68.8636614129836,3.1,6.68998194945848,18.18,76.3766519823788,12.8,69.0407938257993,35.3002070393375,88.8728323699422,8.60979462875198,58.2414949688548,38.9226100151745,76.0424731777458,14.9225538345297,95.3832461897875,29.1666666666667,90.2439024390244,68.499781060863,7.08329103244934,78.9770840252408,8.91,74.97,16.13,60.6,15.77,2.65,0,12.78,0,8.21
6037131701,91335,"Reseda","Los Angeles","LA Area",4896,31.8861650898536,62.2495295029337,0.05719439768,80.6281572589501,10.6310728,78.7502745442565,0.033620008,26.7230955259976,0,0,210.117167166667,36.6993716238562,165.734,12.6415301747829,34.60056492,38.0345168736946,51.7284133469353,53.01685891748,1.75,21.6852914527333,0,0,0.22,29.2126909518214,8,67.485624673288,0,0,56.05,44.5442299057027,36.2593635756707,4.40075135277974,30.5732484076433,44.21,69.6131378816268,5.94,58.1114620938628,18.49,78.5352422907489,13.1,72.4696802646086,16.008316008316,60.9270787016452,14.2629904559915,77.5634882606612,35.9477124183007,71.5739409357372,6.51906519065191,55.4677939704083,27.3458445040214,86.7516629711752,70.0695868003186,7.24561842597917,81.4568803276874,12.15,71.83,16.01,45.57,21.04,5.04,0,24.84,0,3.51
6037131702,91335,"Reseda","Los Angeles","LA Area",3344,36.7120954557675,70.2203033322263,0.05759796669,81.5066988798594,10.87069615,82.4291675818142,0.061502479,48.8182917445312,0,0,215.796997066667,37.0190717671701,199.178,17.3903484665274,34.60056492,38.0345168736946,66.8158914116747,68.955190771961,1.35,18.5291452733313,1.75,13.3509389671362,0.205,27.4265569917744,8,67.485624673288,0,0,44.05,35.3502469690166,40.1873578890491,4.87748686558696,41.0498572369866,44.27,69.9217458393034,7.17,81.5207581227437,17.98,75.1211453744493,11.8,56.51598676957,20.5728116175877,69.5531347265451,16.597510373444,82.5586966938189,31.6447970704913,64.251742063931,7.70432066631963,66.6703749026588,29.6825396825397,91.0088691796009,72.7892362699138,7.52684660512141,85.0326580316617,8.82,75.39,15.79,56.16,32.3,0,0,7.92,0,3.62
6037131801,91335,"Reseda","Los Angeles","LA Area",3127,39.9562732803769,74.8699213993136,0.058193946,82.8684383922688,11.01922645,84.2741049857237,0.047195069,38.3093327470595,0,0,231.5090027,38.1876309116966,205.631,18.3027371660987,34.60056492,38.0345168736946,81.8647734800157,85.7586512866016,3.35,31.1386288130474,18,64.4366197183099,0.285,36.6392479435958,8,67.485624673288,0.2,7.65602322206096,41.5,33.3632689717108,45.5179184381516,5.52445000101489,56.1278278058423,44.27,69.9217458393034,5.74,53.7342057761733,17.98,75.1211453744493,14.1,81.896361631753,21.584440227704,71.1871943085816,17.4717368961973,84.1039770004792,41.0071942446043,78.8850790841721,3.36507936507937,18.6895094003782,33.7373737373737,95.7317073170732,69.9439290387783,7.23262465458762,81.1469057898815,14.42,71.25,14.33,53.31,21.01,1.15,0,19.38,0,5.15
6037131802,91335,"Reseda","Los Angeles","LA Area",2264,30.31935713247,59.8140152773165,0.05811746431,82.6707665275642,10.93566719,83.142982648803,0.043099613,35.0774980762889,0,0,242.156005866667,38.9262484841804,237.122,23.0735407277124,34.60056492,38.0345168736946,78.1660375109354,81.6437444543035,0.6,7.86771368166717,11.3,50.5281690140845,0.095,9.58871915393654,8,67.485624673288,0,0,64.75,50.2132914234396,42.1965258130687,5.12133693871742,46.5077970568856,44.08,69.2604430728535,4.03,18.0505415162455,17.99,75.1762114537445,10.8,42.6901874310915,23.5294117647059,74.0995998221432,20.0255102040816,87.9012937230474,20.7597173144876,39.8186041367105,9.3853271645737,78.8519301368339,13.7254901960784,35.3769401330377,57.2520097294191,5.92020355139202,62.0834717148234,7.77,80.08,12.15,52.03,22.97,8.75,0,14.84,0,1.41
6037131900,91406,"Van Nuys","Los Angeles","LA Area",4038,28.5557654903732,56.769622495295,0.05789400583,82.2754227981551,10.86213853,82.2973863386778,0.035160976,28.0312190832142,0,0,257.839665733333,40.0396869143424,354.871,40.6067934483896,34.60056492,38.0345168736946,72.1545646130296,75.1663708961846,3.25,30.9725158562368,1,9.00821596244131,0.685,62.4206815511163,8,67.485624673288,0,0,87,61.6636731028289,45.0682114263833,5.46986965141047,54.8100153744784,29.93,37.4738234321614,5.66,51.8163357400722,18.47,78.3149779735683,10.5,38.1587651598677,16.7057248074992,62.3165851489551,7.01630049610206,50.2036415908002,16.988608221892,30.4280499944696,6.64079344545063,56.6247635999555,16.2361623616236,48.0820399113082,50.4859958127576,5.22055685239405,52.5628251965017,5.77,79.2,15.03,49.03,34.99,0.2,0,9.39,0,6.39
6037132001,91406,"Van Nuys","Los Angeles","LA Area",2716,20.7685159581726,40.4738182220746,0.0570457457,80.2547770700637,10.94113775,83.2308368108939,0.043918246,35.7920193470375,0,0,274.544667566667,41.2633667732334,230.614,22.0951962185336,34.60056492,38.0345168736946,58.4521163982704,60.1264418811003,1.4,19.178495922682,1,9.00821596244131,0.235,31.3278495887192,13,87.4194110472208,0,0,50.3,40.4355635383925,40.4758482511828,4.91250056208427,41.8844717768504,29.11,35.3686762922958,4.41,24.7179602888087,18.5,78.5462555066079,10.5,38.1587651598677,6.54679575841402,31.7919075144509,3.07053941908714,24.1494968854816,16.6421207658321,29.4768277845371,4.17947141979103,28.0231393925909,22.4267782426778,74.4124168514412,40.8843359987977,4.22768724312593,37.1637329790767,11.16,67.89,20.95,26.55,54.16,2.72,0,12.11,0,4.46
6037132002,91406,"Van Nuys","Los Angeles","LA Area",3501,38.1776082481377,72.1797852319274,0.0570285732,80.1779046782341,10.86660562,82.3962222710301,0.063186666,49.9505331427943,0,0,277.707997633333,41.5499944879286,497.536,56.8649005166538,34.60056492,38.0345168736946,79.5767541441141,83.3629103815439,6,44.5484747810329,1,9.00821596244131,1.335,78.1786133960047,16,92.1589127025614,0,0,93,63.8863942523574,52.0158935901232,6.31310071411112,72.5345925763233,29.21,35.7323928138433,6.72,74.2328519855596,18.49,78.5352422907489,11.8,56.51598676957,17.9411764705882,64.8732770120053,2.41071428571429,18.7350263536176,21.165555233401,40.803008516757,7.44119059049448,64.5121815552342,28.6919831223629,89.6230598669623,58.4817145629229,6.04736245737418,63.9433189416584,6.31,81.89,11.8,52.01,32.59,2.54,0,4.2,0,8.65
6037132101,91406,"Van Nuys","Los Angeles","LA Area",4290,43.4349714588013,79.4752573895716,0.05657425912,79.3542719086317,10.61292941,78.4976938282451,0.052794305,42.6294382763548,0,0,315.906000766667,43.9753059199647,548.756,60.921182807519,34.60056492,38.0345168736946,80.7446370674105,84.5718722271517,7,48.7466022349743,0,0,0.725,63.9600470035253,16,92.1589127025614,0,0,57.85,45.8015267175573,49.5913061900534,6.01883172457074,66.6593454864924,28.76,34.2554833021051,6.46,69.562274368231,18.51,78.6674008810573,12.9,70.2315325248071,15.8317399617591,60.5602489995554,17.3300673606859,83.8883564925731,48.6713286713287,87.7447185045902,9.8330241187384,81.3883635554567,20.7006369426752,68.4035476718404,69.7881099069266,7.2165120153611,80.9144248865272,21.79,72.4,5.8,55.36,30.47,2.91,0,5.59,0,5.66
6037132102,91406,"Van Nuys","Los Angeles","LA Area",5143,40.7064131493405,75.9991143584634,0.05750473489,81.3200087854162,10.63336971,78.8051833955634,0.067609108,52.7536550511158,0,0,281.6190084,41.814573916878,612.063,65.2412883368143,34.60056492,38.0345168736946,57.8844138122701,59.4387755102041,21.2,81.7426759287224,0,0,1.02,72.2326674500588,13,87.4194110472208,0.1,2.66690856313498,72.3,54.3331836551414,51.3614916360449,6.2336768080996,70.8324181858115,28.76,34.2554833021051,5.39,45.5550541516245,18.51,78.6674008810573,13.2,73.7045203969129,18.6046511627907,66.0960426856381,18.2413470533209,85.3258265452803,28.7380906085942,58.5112266342219,4.94505494505495,37.6460117921905,31.6666666666667,93.6917960088692,63.1498977080825,6.5300807857811,71.0395217535702,15.52,66.3,18.18,43.71,32.67,4.28,0,17.66,0,1.69
6037132301,91335,"Reseda","Los Angeles","LA Area",3604,46.6367139603262,83.2060223624488,0.05787690788,82.1985504063255,11.0757828,84.7682846474852,0.044800584,36.5285258876553,0,0,240.611000033333,38.8049829125785,338.594,38.1664284929098,34.60056492,38.0345168736946,73.9629747400309,76.9964507542147,6.5,45.7867713681667,20.3,68.3245305164319,0.32,40.3642773207991,8,67.485624673288,1,30.8417997097242,56.4,44.9146834306242,49.4980164989627,6.00750927724177,66.3738194596969,39.86,58.6575553841067,7.49,85.807761732852,18.13,76.1784140969163,14,81.2238147739802,20.8843268851165,70.0978212538906,26.0516605166052,93.7589841878294,45.0601735236496,83.829222431147,9.45574491478835,79.3414172877962,15.8671586715867,46.3747228381375,75.073660048362,7.76306981946744,88.1766854865493,17.59,67.06,15.34,52.86,14.98,12.13,0,16.15,0,3.88
6037132302,91335,"Reseda","Los Angeles","LA Area",2904,36.953893279043,70.4749252739954,0.05759083383,81.4847353393367,11.0757828,84.7682846474852,0.044414137,36.1767615697483,0,0,244.247657766667,39.0916106272737,196.075,16.994613608882,34.60056492,38.0345168736946,74.5774564984038,77.639751552795,6.25,45.1978254303836,15,58.7881455399061,0.31,39.647473560517,8,67.485624673288,2,46.9339622641509,42.8,34.4746295464751,47.4340595746413,5.75700953507639,60.9268614100593,44.27,69.9217458393034,2.67,3.81317689530686,17.98,75.1211453744493,11.5,52.2491730981257,26.3663967611336,78.2570031124944,14.3634385201306,77.815045519885,39.3250688705234,76.6397522397965,9.41792020928712,79.0632995883858,18.2291666666667,57.5942350332594,62.0750887002803,6.41893904359369,69.2903797188088,11.54,75.96,12.5,56.99,21.9,1.52,0,17.49,0,2.1
6037132501,91335,"Reseda","Los Angeles","LA Area",5052,35.5867607963507,68.7147127200266,0.05714699542,80.5073577860751,10.92892471,83.0112014056666,0.06257014,49.5108277454106,0,0,217.967333466667,37.2175063388822,226.206,21.3696823128504,34.60056492,38.0345168736946,78.0021724369138,81.421916592724,1.1,16.5357897916037,1,9.00821596244131,0.19,24.6298472385429,8,67.485624673288,0.2,7.65602322206096,48.9,39.2119443197126,41.7298310439225,5.06469480730302,45.3656929497035,44.27,69.9217458393034,5.1,38.4702166064982,17.98,75.1211453744493,12.9,70.2315325248071,33.5024025627336,87.361049355269,14.4517066085694,78.0666027791088,26.4006976237192,53.2684437562217,6.70433145009416,57.3478696184225,27.1317829457364,86.2749445676275,67.9499710507972,7.02643735710125,78.2464297575556,11.72,67.38,20.9,57.52,28.46,2.02,0,7.68,0,4.32
6037132502,91335,"Reseda","Los Angeles","LA Area",3495,34.4007747927948,66.6888077050814,0.05665801745,79.573907313859,10.87184157,82.4511311223369,0.052347537,42.2666813235132,0,0,222.9163335,37.6253996251791,274.508,28.6468066395515,34.60056492,38.0345168736946,61.0059557668349,63.0656610470275,0.7,9.66475385080036,1,9.00821596244131,0.465,50.2115158636898,8,67.485624673288,0.5,19.6480406386067,26.25,20.9250112258644,40.8021843406907,4.95210754482587,42.8069404788052,44.27,69.9217458393034,6.97,78.1475631768953,17.98,75.1211453744493,12.6,66.5049614112459,16.8437622983078,62.5944864384171,12.4633431085044,72.4245328222329,23.8373793506873,47.4173210927995,4.59976105137395,33.4297474691289,31.7647058823529,93.8026607538803,67.1788018328826,6.94669380287146,77.2279419904794,13.48,60.31,26.21,42.95,43.75,1.37,0,6.55,0,5.38
6037132700,91335,"Reseda","Los Angeles","LA Area",5150,45.2711589301559,81.8443484999447,0.05704153732,80.232813529541,11.0204596,84.2850867559851,0.039805629,32.1974277234253,0,0,252.910334266667,39.6869143424099,308.222,33.6374628998571,34.60056492,38.0345168736946,73.5517241570892,76.6304347826087,3.1,30.2627604953186,6,34.8151408450704,0.575,56.9330199764982,13,87.4194110472208,2,46.9339622641509,42.6,34.3062415806017,48.2070845316746,5.85083055921811,63.1561607731166,43.5,67.9268158271795,7.89,90.1737364620939,17.69,73.3039647577093,13.1,72.4696802646086,23.4317862165963,73.932859048466,16.7551622418879,82.8222328701485,40.3301886792453,77.8453710872691,7.49034749034749,65.0127934141729,20.8459214501511,68.8137472283814,74.8269750287927,7.73756109871106,87.8113583527067,11.01,69.5,19.5,54.39,35.03,2.83,0,4.6,0,3.15
6037132900,91335,"Reseda","Los Angeles","LA Area",4026,31.9295514575512,62.3159526181778,0.056403458,78.9259828684384,10.83176091,81.9020426092686,0.038851547,31.2520611190502,0,0,270.330668133333,40.9657149156653,202.273,17.7640980543036,34.60056492,38.0345168736946,65.8839759172884,67.9347826086957,14.1,71.4134702506796,1,9.00821596244131,2.825,90.3407755581669,13,87.4194110472208,2.5,52.8120464441219,27.55,22.0475976650202,48.2339064167403,5.85408589619447,63.2330331649462,40.18,59.4180535655241,5.96,58.5401624548736,16.41,67.2687224669604,10.5,38.1587651598677,5.92178770949721,28.6571809693197,12.1235521235521,71.3104935313848,27.5707898658718,56.077867492534,3.01117047110248,15.0294804761375,23.3201581027668,77.1507760532151,52.7457928081623,5.45423350865204,55.7843462858408,15.47,72.21,12.32,28.39,55.41,0.72,0.07,8.17,0,7.23
6037133000,91335,"Reseda","Los Angeles","LA Area",3979,31.6431650405745,61.9174139267132,0.05661329117,79.453107840984,10.69222014,79.8264880298704,0.032941311,26.1844564142025,0,0,215.386329633333,36.9970234814243,223.929,21.028910629878,34.60056492,38.0345168736946,81.2488015144308,85.1486246672582,1.75,21.6852914527333,0,0,0.41,47.1797884841363,8,67.485624673288,0,0,67.95,52.1553659631792,41.0286534710725,4.97959380585222,43.4768284647485,44.04,69.2163562217569,5.7,52.8203971119134,18.02,75.4405286343612,12.3,62.8996692392503,12.9372937293729,54.1240551356158,6.638714185884,48.1073310972688,29.1923868312757,59.517752461011,7.07070707070707,61.1302703304038,20.1413427561837,66.1751662971175,61.4525764330519,6.35456751580544,68.4490202590502,5.7,80.12,14.17,55.47,30.64,1.03,0,9.02,0.13,3.72
